# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
272935,30,12,0,HLT_PFJet200_v4/1,ONE,L1_SingleJet120/0
272935,66,6,42,HLT_PFJet200_v4/42,ONE,L1_SingleJet120/1
273017,1,0,0,HLT_PFJet200_v4/1,ONE,L1_SingleJet120/0
273017,11,6,42,HLT_PFJet200_v4/42,ONE,L1_SingleJet120/1
273063,1,6,42,HLT_PFJet200_v4/42,ONE,L1_SingleJet120/1
273012,1,0,0,HLT_PFJet200_v4/1,ONE,L1_SingleJet120/0
273012,5,12,0,HLT_PFJet200_v4/1,ONE,L1_SingleJet120/0
273013,1,6,42,HLT_PFJet200_v4/42,ONE,L1_SingleJet120/1
273136,1,0,0,HLT_PFJet200_v4/1,ONE,L1_SingleJet120/0
273136,4,6,42,HLT_PFJet200_v4/42,ONE,L1_SingleJet120/1
251163,1,7,33,HLT_PFJet200_v2/33,ONE,L1_SingleJet128/1
251562,1,6,66,HLT_PFJet200_v2/66,ONE,L1_SingleJet128/1
251604,1,10,0,HLT_PFJet200_v2/0,ONE,L1_SingleJet128/65537
251604,16,6,66,HLT_PFJet200_v2/66,ONE,L1_SingleJet128/1
251633,5,10,65537,HLT_PFJet200_v2/1,ONE,L1_SingleJet128/65537
251635,31,10,65537,HLT_PFJet200_v2/1,ONE,L1_SingleJet128/65537
256865,1,5,120,HLT_PFJet200_v3/120,ONE,L1_SingleJet128/1
256866,1,5,120,HLT_PFJet200_v3/120,ONE,L1_SingleJet128/1
256867,1,5,120,HLT_PFJet200_v3/120,ONE,L1_SingleJet128/1
256867,26,6,72,HLT_PFJet200_v3/72,ONE,L1_SingleJet128/1
256867,55,5,120,HLT_PFJet200_v3/120,ONE,L1_SingleJet128/1
256867,56,6,72,HLT_PFJet200_v3/72,ONE,L1_SingleJet128/1
256868,1,6,72,HLT_PFJet200_v3/72,ONE,L1_SingleJet128/1
256868,382,5,120,HLT_PFJet200_v3/120,ONE,L1_SingleJet128/1
256869,1,5,120,HLT_PFJet200_v3/120,ONE,L1_SingleJet128/1
256924,1,1,1000,HLT_PFJet200_v3/1,ONE,L1_SingleJet128/1000
256924,11,4,225,HLT_PFJet200_v3/225,ONE,L1_SingleJet128/1
257682,1,5,120,HLT_PFJet200_v3/120,ONE,L1_SingleJet128/1
257682,75,6,72,HLT_PFJet200_v3/72,ONE,L1_SingleJet128/1
257751,1,5,120,HLT_PFJet200_v3/120,ONE,L1_SingleJet128/1
258174,1,1,1000,HLT_PFJet200_v3/1,ONE,L1_SingleJet128/1000
258174,22,5,120,HLT_PFJet200_v3/120,ONE,L1_SingleJet128/1
258174,161,1,1000,HLT_PFJet200_v3/1,ONE,L1_SingleJet128/1000
258175,1,5,120,HLT_PFJet200_v3/120,ONE,L1_SingleJet128/1
258177,1,5,120,HLT_PFJet200_v3/120,ONE,L1_SingleJet128/1
258211,1,1,1000,HLT_PFJet200_v3/1,ONE,L1_SingleJet128/1000
258214,1,5,120,HLT_PFJet200_v3/120,ONE,L1_SingleJet128/1
258215,1,5,120,HLT_PFJet200_v3/120,ONE,L1_SingleJet128/1
258282,1,1,1000,HLT_PFJet200_v3/1,ONE,L1_SingleJet128/1000
272907,1,0,0,HLT_PFJet200_v4/1,ONE,L1_SingleJet120/0
272907,12,11,6,HLT_PFJet200_v4/6,ONE,L1_SingleJet120/1
272908,1,0,0,HLT_PFJet200_v4/1,ONE,L1_SingleJet120/0
272908,5,11,6,HLT_PFJet200_v4/6,ONE,L1_SingleJet120/1
273006,1,0,0,HLT_PFJet200_v4/1,ONE,L1_SingleJet120/0
273006,4,12,0,HLT_PFJet200_v4/1,ONE,L1_SingleJet120/0
273138,1,6,42,HLT_PFJet200_v4/42,ONE,L1_SingleJet120/1
273150,1,0,0,HLT_PFJet200_v4/1,ONE,L1_SingleJet120/0
273150,4,6,42,HLT_PFJet200_v4/42,ONE,L1_SingleJet120/1
273150,40,5,80,HLT_PFJet200_v4/80,ONE,L1_SingleJet120/1
273143,1,6,1,HLT_PFJet200_v4/1,ONE,L1_SingleJet120/1
273145,1,6,1,HLT_PFJet200_v4/1,ONE,L1_SingleJet120/1
273142,None,None,1,HLT_PFJet200_v4,ONE,L1_SingleJet120
273146,1,6,42,HLT_PFJet200_v4/42,ONE,L1_SingleJet120/1
273158,1,5,80,HLT_PFJet200_v4/80,ONE,L1_SingleJet120/1
273158,17,6,42,HLT_PFJet200_v4/42,ONE,L1_SingleJet120/1
273158,32,5,80,HLT_PFJet200_v4/80,ONE,L1_SingleJet120/1
273276,1,0,0,HLT_PFJet200_v4/1,ONE,L1_SingleJet120/0
253887,43,11,1,HLT_PFJet200_v2/1,ONE,L1_SingleJet128/1
254279,1,1,500000,HLT_PFJet200_v2/500,ONE,L1_SingleJet128/1000
254279,5,11,7,HLT_PFJet200_v2/7,ONE,L1_SingleJet128/1
254279,9,1,500000,HLT_PFJet200_v2/500,ONE,L1_SingleJet128/1000
254279,10,11,7,HLT_PFJet200_v2/7,ONE,L1_SingleJet128/1
256842,1,1,1000,HLT_PFJet200_v3/1,ONE,L1_SingleJet128/1000
256842,6,5,120,HLT_PFJet200_v3/120,ONE,L1_SingleJet128/1
258742,1,4,225,HLT_PFJet200_v3/225,ONE,L1_SingleJet128/1
258749,1,4,225,HLT_PFJet200_v3/225,ONE,L1_SingleJet128/1
258750,1,4,225,HLT_PFJet200_v3/225,ONE,L1_SingleJet128/1
258959,1,1,1000,HLT_PFJet200_v3/1,ONE,L1_SingleJet128/1000
258959,12,5,120,HLT_PFJet200_v3/120,ONE,L1_SingleJet128/1
272681,1,0,0,HLT_PFJet200_v4/1,ONE,L1_SingleJet120/0
272681,11,1,1,HLT_PFJet200_v4/1,ONE,L1_SingleJet120/1
272682,1,0,0,HLT_PFJet200_v4/1,ONE,L1_SingleJet120/0
272680,1,11,6,HLT_PFJet200_v4/6,ONE,L1_SingleJet120/1
272680,13,6,42,HLT_PFJet200_v4/42,ONE,L1_SingleJet120/1
272728,1,0,0,HLT_PFJet200_v4/1,ONE,L1_SingleJet120/0
272728,58,12,0,HLT_PFJet200_v4/1,ONE,L1_SingleJet120/0
272728,104,11,6,HLT_PFJet200_v4/6,ONE,L1_SingleJet120/1
272729,1,11,6,HLT_PFJet200_v4/6,ONE,L1_SingleJet120/1
272746,1,0,0,HLT_PFJet200_v4/1,ONE,L1_SingleJet120/0
272747,1,0,0,HLT_PFJet200_v4/1,ONE,L1_SingleJet120/0
272748,1,0,0,HLT_PFJet200_v4/1,ONE,L1_SingleJet120/0
272748,9,11,6,HLT_PFJet200_v4/6,ONE,L1_SingleJet120/1
272750,1,11,6,HLT_PFJet200_v4/6,ONE,L1_SingleJet120/1
272762,1,11,6,HLT_PFJet200_v4/6,ONE,L1_SingleJet120/1
272786,1,11,6,HLT_PFJet200_v4/6,ONE,L1_SingleJet120/1
272787,1,11,6,HLT_PFJet200_v4/6,ONE,L1_SingleJet120/1
272782,1,0,0,HLT_PFJet200_v4/1,ONE,L1_SingleJet120/0
272782,48,10,15,HLT_PFJet200_v4/15,ONE,L1_SingleJet120/1
272785,1,11,6,HLT_PFJet200_v4/6,ONE,L1_SingleJet120/1
272784,1,11,6,HLT_PFJet200_v4/6,ONE,L1_SingleJet120/1
272783,1,10,15,HLT_PFJet200_v4/15,ONE,L1_SingleJet120/1
272798,1,9,24,HLT_PFJet200_v4/24,ONE,L1_SingleJet120/1
272798,90,10,15,HLT_PFJet200_v4/15,ONE,L1_SingleJet120/1
272791,1,0,0,HLT_PFJet200_v4/1,ONE,L1_SingleJet120/0
272791,21,11,6,HLT_PFJet200_v4/6,ONE,L1_SingleJet120/1
272809,1,0,0,HLT_PFJet200_v4/1,ONE,L1_SingleJet120/0
272814,1,0,0,HLT_PFJet200_v4/1,ONE,L1_SingleJet120/0
272818,1,7,28,HLT_PFJet200_v4/28,ONE,L1_SingleJet120/1
272807,1,0,0,HLT_PFJet200_v4/1,ONE,L1_SingleJet120/0
272812,1,6,42,HLT_PFJet200_v4/42,ONE,L1_SingleJet120/1
272816,1,7,28,HLT_PFJet200_v4/28,ONE,L1_SingleJet120/1
272811,1,6,42,HLT_PFJet200_v4/42,ONE,L1_SingleJet120/1
272815,1,0,0,HLT_PFJet200_v4/1,ONE,L1_SingleJet120/0
272815,6,7,28,HLT_PFJet200_v4/28,ONE,L1_SingleJet120/1
254282,6,1,500000,HLT_PFJet200_v2/500,ONE,L1_SingleJet128/1000
254282,9,11,7,HLT_PFJet200_v2/7,ONE,L1_SingleJet128/1
254289,1,10,14,HLT_PFJet200_v2/14,ONE,L1_SingleJet128/1
256935,1,1,1000,HLT_PFJet200_v3/1,ONE,L1_SingleJet128/1000
256935,2,5,120,HLT_PFJet200_v3/120,ONE,L1_SingleJet128/1
256936,1,5,120,HLT_PFJet200_v3/120,ONE,L1_SingleJet128/1
256941,1,5,120,HLT_PFJet200_v3/120,ONE,L1_SingleJet128/1
257024,1,1,1000,HLT_PFJet200_v3/1,ONE,L1_SingleJet128/1000
257398,1,5,120,HLT_PFJet200_v3/120,ONE,L1_SingleJet128/1
257399,1,5,120,HLT_PFJet200_v3/120,ONE,L1_SingleJet128/1
257460,1,1,1000,HLT_PFJet200_v3/1,ONE,L1_SingleJet128/1000
257490,1,5,120,HLT_PFJet200_v3/120,ONE,L1_SingleJet128/1
257529,1,1,1000,HLT_PFJet200_v3/1,ONE,L1_SingleJet128/1000
257529,4,5,120,HLT_PFJet200_v3/120,ONE,L1_SingleJet128/1
257529,11,1,1000,HLT_PFJet200_v3/1,ONE,L1_SingleJet128/1000
257529,12,5,120,HLT_PFJet200_v3/120,ONE,L1_SingleJet128/1
257598,1,5,120,HLT_PFJet200_v3/120,ONE,L1_SingleJet128/1
257599,2,5,120,HLT_PFJet200_v3/120,ONE,L1_SingleJet128/1
258335,1,5,120,HLT_PFJet200_v3/120,ONE,L1_SingleJet128/1
258403,1,1,1000,HLT_PFJet200_v3/1,ONE,L1_SingleJet128/1000
258403,9,5,120,HLT_PFJet200_v3/120,ONE,L1_SingleJet128/1
258403,18,1,1000,HLT_PFJet200_v3/1,ONE,L1_SingleJet128/1000
258403,19,5,120,HLT_PFJet200_v3/120,ONE,L1_SingleJet128/1
258423,1,5,120,HLT_PFJet200_v3/120,ONE,L1_SingleJet128/1
258425,1,5,120,HLT_PFJet200_v3/120,ONE,L1_SingleJet128/1
258427,1,5,120,HLT_PFJet200_v3/120,ONE,L1_SingleJet128/1
258428,1,5,120,HLT_PFJet200_v3/120,ONE,L1_SingleJet128/1
258703,1,4,225,HLT_PFJet200_v3/225,ONE,L1_SingleJet128/1
258703,262,5,120,HLT_PFJet200_v3/120,ONE,L1_SingleJet128/1
260583,1,1,1000,HLT_PFJet200_v4/1,ONE,L1_SingleJet128/1000
260583,3,4,135,HLT_PFJet200_v4/135,ONE,L1_SingleJet128/1
254230,1,1,1000,HLT_PFJet200_v2/1,ONE,L1_SingleJet128/1000
254230,21,11,1,HLT_PFJet200_v2/1,ONE,L1_SingleJet128/1
254232,1,11,7,HLT_PFJet200_v2/7,ONE,L1_SingleJet128/1
256629,1,5,120,HLT_PFJet200_v3/120,ONE,L1_SingleJet128/1
256630,1,5,120,HLT_PFJet200_v3/120,ONE,L1_SingleJet128/1
256672,1,1,1000,HLT_PFJet200_v3/1,ONE,L1_SingleJet128/1000
256672,7,5,120,HLT_PFJet200_v3/120,ONE,L1_SingleJet128/1
256673,1,5,120,HLT_PFJet200_v3/120,ONE,L1_SingleJet128/1
251522,1,6,66,HLT_PFJet200_v2/66,ONE,L1_SingleJet128/1
251523,1,6,1,HLT_PFJet200_v2/1,ONE,L1_SingleJet128/1
251559,1,10,0,HLT_PFJet200_v2/0,ONE,L1_SingleJet128/65537
251559,65,6,1,HLT_PFJet200_v2/1,ONE,L1_SingleJet128/1
251560,1,6,66,HLT_PFJet200_v2/66,ONE,L1_SingleJet128/1
251561,1,6,66,HLT_PFJet200_v2/66,ONE,L1_SingleJet128/1
251612,1,10,0,HLT_PFJet200_v2/0,ONE,L1_SingleJet128/65537
251612,11,6,66,HLT_PFJet200_v2/66,ONE,L1_SingleJet128/1
251636,1,10,65537,HLT_PFJet200_v2/1,ONE,L1_SingleJet128/65537
251640,1,5,1,HLT_PFJet200_v2/1,ONE,L1_SingleJet128/1
254293,1,10,14,HLT_PFJet200_v2/14,ONE,L1_SingleJet128/1
254294,1,10,14,HLT_PFJet200_v2/14,ONE,L1_SingleJet128/1
254308,1,11,7,HLT_PFJet200_v2/7,ONE,L1_SingleJet128/1
254310,1,11,1,HLT_PFJet200_v2/1,ONE,L1_SingleJet128/1
254362,1,9,24,HLT_PFJet200_v2/24,ONE,L1_SingleJet128/1
257027,1,5,120,HLT_PFJet200_v3/120,ONE,L1_SingleJet128/1
257397,1,5,120,HLT_PFJet200_v3/120,ONE,L1_SingleJet128/1
257400,1,5,120,HLT_PFJet200_v3/120,ONE,L1_SingleJet128/1
257824,1,5,120,HLT_PFJet200_v3/120,ONE,L1_SingleJet128/1
258310,1,1,1000,HLT_PFJet200_v3/1,ONE,L1_SingleJet128/1000
272023,1,0,0,HLT_PFJet200_v4/1,ONE,L1_SingleJet120/0
251121,1,10,65537,HLT_PFJet200_v2/1,ONE,L1_SingleJet128/65537
253947,1,11,7,HLT_PFJet200_v2/7,ONE,L1_SingleJet128/1
253948,1,11,7,HLT_PFJet200_v2/7,ONE,L1_SingleJet128/1
253950,1,11,7,HLT_PFJet200_v2/7,ONE,L1_SingleJet128/1
253954,1,1,500000,HLT_PFJet200_v2/500,ONE,L1_SingleJet128/1000
253954,6,11,7,HLT_PFJet200_v2/7,ONE,L1_SingleJet128/1
254226,18,11,7,HLT_PFJet200_v2/7,ONE,L1_SingleJet128/1
254290,1,10,14,HLT_PFJet200_v2/14,ONE,L1_SingleJet128/1
254292,1,10,14,HLT_PFJet200_v2/14,ONE,L1_SingleJet128/1
254306,1,1,500000,HLT_PFJet200_v2/500,ONE,L1_SingleJet128/1000
254306,7,11,7,HLT_PFJet200_v2/7,ONE,L1_SingleJet128/1
254306,10,1,500000,HLT_PFJet200_v2/500,ONE,L1_SingleJet128/1000
254306,11,11,7,HLT_PFJet200_v2/7,ONE,L1_SingleJet128/1
254307,1,11,7,HLT_PFJet200_v2/7,ONE,L1_SingleJet128/1
257805,1,5,120,HLT_PFJet200_v3/120,ONE,L1_SingleJet128/1
259636,1,1,1000,HLT_PFJet200_v4/1,ONE,L1_SingleJet128/1000
259636,2,4,135,HLT_PFJet200_v4/135,ONE,L1_SingleJet128/1
259636,6,1,1000,HLT_PFJet200_v4/1,ONE,L1_SingleJet128/1000
259636,7,4,135,HLT_PFJet200_v4/135,ONE,L1_SingleJet128/1
259636,51,5,80,HLT_PFJet200_v4/80,ONE,L1_SingleJet128/1
259637,1,1,1000,HLT_PFJet200_v4/1,ONE,L1_SingleJet128/1000
259637,4,5,80,HLT_PFJet200_v4/80,ONE,L1_SingleJet128/1
259686,1,5,80,HLT_PFJet200_v4/80,ONE,L1_SingleJet128/1
259683,1,4,135,HLT_PFJet200_v4/135,ONE,L1_SingleJet128/1
259685,1,4,135,HLT_PFJet200_v4/135,ONE,L1_SingleJet128/1
259685,400,5,80,HLT_PFJet200_v4/80,ONE,L1_SingleJet128/1
259682,1,4,135,HLT_PFJet200_v4/135,ONE,L1_SingleJet128/1
259681,1,1,1000,HLT_PFJet200_v4/1,ONE,L1_SingleJet128/1000
259681,5,4,135,HLT_PFJet200_v4/135,ONE,L1_SingleJet128/1
260533,1,5,80,HLT_PFJet200_v4/80,ONE,L1_SingleJet128/1
260534,1,5,80,HLT_PFJet200_v4/80,ONE,L1_SingleJet128/1
260538,1,5,80,HLT_PFJet200_v4/80,ONE,L1_SingleJet128/1
