# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
254380,9,9,2,HLT_PFJet320_v2/2,ONE,L1_SingleJet200/1
254415,1,1,1,HLT_PFJet320_v2/1,ONE,L1_SingleJet200/1
254416,1,12,262139,HLT_PFJet320_v2/1,ONE,L1_SingleJet200/262139
254416,40,8,3,HLT_PFJet320_v2/3,ONE,L1_SingleJet200/1
254608,1,7,5,HLT_PFJet320_v2/5,ONE,L1_SingleJet200/1
254608,515,8,3,HLT_PFJet320_v2/3,ONE,L1_SingleJet200/1
254608,656,9,2,HLT_PFJet320_v2/2,ONE,L1_SingleJet200/1
257612,1,5,1,HLT_PFJet320_v3/1,OR,L1_SingleJet200/1 L1_SingleJet128/1
257613,1,5,4,HLT_PFJet320_v3/4,OR,L1_SingleJet200/1 L1_SingleJet128/1
260478,1,2,1,HLT_PFJet320_v4/1,OR,L1_SingleJet200/1 L1_SingleJet128/1
272612,1,0,0,HLT_PFJet320_v4/1,ONE,L1_SingleJet170/0
272617,1,0,0,HLT_PFJet320_v4/1,ONE,L1_SingleJet170/0
272674,1,0,0,HLT_PFJet320_v4/60,ONE,L1_SingleJet170/0
272674,20,11,1,HLT_PFJet320_v4/1,ONE,L1_SingleJet170/1
272761,1,11,1,HLT_PFJet320_v4/1,ONE,L1_SingleJet170/1
251161,1,10,0,HLT_PFJet320_v2/0,OR,L1_SingleJet128/65537 L1_SingleJet176/65537
251167,1,7,2,HLT_PFJet320_v2/2,OR,L1_SingleJet128/1 L1_SingleJet176/1
251252,1,7,2,HLT_PFJet320_v2/2,OR,L1_SingleJet128/1 L1_SingleJet176/1
251493,1,10,0,HLT_PFJet320_v2/0,OR,L1_SingleJet128/65537 L1_SingleJet176/65537
251493,6,6,4,HLT_PFJet320_v2/4,OR,L1_SingleJet128/1 L1_SingleJet176/1
251499,1,6,4,HLT_PFJet320_v2/4,OR,L1_SingleJet128/1 L1_SingleJet176/1
251521,1,6,4,HLT_PFJet320_v2/4,OR,L1_SingleJet128/1 L1_SingleJet176/1
251548,1,10,0,HLT_PFJet320_v2/0,OR,L1_SingleJet128/65537 L1_SingleJet176/65537
251548,28,6,4,HLT_PFJet320_v2/4,OR,L1_SingleJet128/1 L1_SingleJet176/1
254280,1,11,1,HLT_PFJet320_v2/1,ONE,L1_SingleJet200/1
254283,5,1,60,HLT_PFJet320_v2/60,ONE,L1_SingleJet200/1
254283,9,11,1,HLT_PFJet320_v2/1,ONE,L1_SingleJet200/1
254284,43,11,1,HLT_PFJet320_v2/1,ONE,L1_SingleJet200/1
254437,1,1,60,HLT_PFJet320_v2/60,ONE,L1_SingleJet200/1
254437,4,12,262139,HLT_PFJet320_v2/1,ONE,L1_SingleJet200/262139
254437,54,9,2,HLT_PFJet320_v2/2,ONE,L1_SingleJet200/1
254437,65,8,3,HLT_PFJet320_v2/3,ONE,L1_SingleJet200/1
254450,1,8,3,HLT_PFJet320_v2/3,ONE,L1_SingleJet200/1
254458,1,8,3,HLT_PFJet320_v2/3,ONE,L1_SingleJet200/1
256730,1,5,1,HLT_PFJet320_v3/1,OR,L1_SingleJet200/1 L1_SingleJet128/1
257487,1,1,60,HLT_PFJet320_v3/60,OR,L1_SingleJet128/1000 L1_SingleJet200/1
257487,13,5,4,HLT_PFJet320_v3/4,OR,L1_SingleJet200/1 L1_SingleJet128/1
257821,1,5,4,HLT_PFJet320_v3/4,OR,L1_SingleJet200/1 L1_SingleJet128/1
257968,1,1,60,HLT_PFJet320_v3/60,OR,L1_SingleJet128/1000 L1_SingleJet200/1
257968,7,5,4,HLT_PFJet320_v3/4,OR,L1_SingleJet200/1 L1_SingleJet128/1
257968,11,1,60,HLT_PFJet320_v3/60,OR,L1_SingleJet128/1000 L1_SingleJet200/1
257968,12,5,4,HLT_PFJet320_v3/4,OR,L1_SingleJet200/1 L1_SingleJet128/1
258129,1,1,60,HLT_PFJet320_v3/60,OR,L1_SingleJet128/1000 L1_SingleJet200/1
258129,17,5,4,HLT_PFJet320_v3/4,OR,L1_SingleJet200/1 L1_SingleJet128/1
258152,1,0,60,HLT_PFJet320_v3/60,OR,L1_SingleJet200/1 L1_SingleJet128/1000
258155,1,1,60,HLT_PFJet320_v3/60,OR,L1_SingleJet128/1000 L1_SingleJet200/1
258155,14,5,4,HLT_PFJet320_v3/4,OR,L1_SingleJet200/1 L1_SingleJet128/1
258156,1,5,1,HLT_PFJet320_v3/1,OR,L1_SingleJet200/1 L1_SingleJet128/1
258210,1,1,1,HLT_PFJet320_v3/1,OR,L1_SingleJet128/1000 L1_SingleJet200/1
258213,1,1,60,HLT_PFJet320_v3/60,OR,L1_SingleJet128/1000 L1_SingleJet200/1
258213,12,5,4,HLT_PFJet320_v3/4,OR,L1_SingleJet200/1 L1_SingleJet128/1
258287,1,5,4,HLT_PFJet320_v3/4,OR,L1_SingleJet200/1 L1_SingleJet128/1
258434,1,5,4,HLT_PFJet320_v3/4,OR,L1_SingleJet200/1 L1_SingleJet128/1
258432,1,5,4,HLT_PFJet320_v3/4,OR,L1_SingleJet200/1 L1_SingleJet128/1
258440,1,5,4,HLT_PFJet320_v3/4,OR,L1_SingleJet200/1 L1_SingleJet128/1
258442,1,5,1,HLT_PFJet320_v3/1,OR,L1_SingleJet200/1 L1_SingleJet128/1
258443,1,5,4,HLT_PFJet320_v3/4,OR,L1_SingleJet200/1 L1_SingleJet128/1
258444,1,5,4,HLT_PFJet320_v3/4,OR,L1_SingleJet200/1 L1_SingleJet128/1
258446,1,5,4,HLT_PFJet320_v3/4,OR,L1_SingleJet200/1 L1_SingleJet128/1
258448,1,5,4,HLT_PFJet320_v3/4,OR,L1_SingleJet200/1 L1_SingleJet128/1
258656,1,4,15,HLT_PFJet320_v3/15,OR,L1_SingleJet200/1 L1_SingleJet128/1
258656,70,5,4,HLT_PFJet320_v3/4,OR,L1_SingleJet200/1 L1_SingleJet128/1
258690,1,4,1,HLT_PFJet320_v3/1,OR,L1_SingleJet200/1 L1_SingleJet128/1
259721,1,6,3,HLT_PFJet320_v4/3,OR,L1_SingleJet128/1 L1_SingleJet200/1
272760,1,0,0,HLT_PFJet320_v4/1,ONE,L1_SingleJet170/0
272760,10,11,1,HLT_PFJet320_v4/1,ONE,L1_SingleJet170/1
272774,1,0,0,HLT_PFJet320_v4/1,ONE,L1_SingleJet170/0
272774,9,10,1,HLT_PFJet320_v4/1,ONE,L1_SingleJet170/1
272771,1,0,0,HLT_PFJet320_v4/1,ONE,L1_SingleJet170/0
272771,3,11,1,HLT_PFJet320_v4/1,ONE,L1_SingleJet170/1
272775,1,10,1,HLT_PFJet320_v4/1,ONE,L1_SingleJet170/1
272775,118,11,1,HLT_PFJet320_v4/1,ONE,L1_SingleJet170/1
272775,124,10,1,HLT_PFJet320_v4/1,ONE,L1_SingleJet170/1
272776,1,10,1,HLT_PFJet320_v4/1,ONE,L1_SingleJet170/1
272776,36,11,1,HLT_PFJet320_v4/1,ONE,L1_SingleJet170/1
272776,47,10,1,HLT_PFJet320_v4/1,ONE,L1_SingleJet170/1
272829,1,7,2,HLT_PFJet320_v4/2,ONE,L1_SingleJet170/1
272828,1,6,3,HLT_PFJet320_v4/3,ONE,L1_SingleJet170/1
272828,49,7,2,HLT_PFJet320_v4/2,ONE,L1_SingleJet170/1
272827,1,0,0,HLT_PFJet320_v4/1,ONE,L1_SingleJet170/0
272827,11,6,3,HLT_PFJet320_v4/3,ONE,L1_SingleJet170/1
256925,1,4,15,HLT_PFJet320_v3/15,OR,L1_SingleJet200/1 L1_SingleJet128/1
256926,1,4,15,HLT_PFJet320_v3/15,OR,L1_SingleJet200/1 L1_SingleJet128/1
256926,41,5,4,HLT_PFJet320_v3/4,OR,L1_SingleJet200/1 L1_SingleJet128/1
260571,1,4,15,HLT_PFJet320_v4/15,OR,L1_SingleJet200/1 L1_SingleJet128/1
260568,None,None,1,HLT_PFJet320_v4,OR,L1_SingleJet128 L1_SingleJet200
260572,1,4,15,HLT_PFJet320_v4/15,OR,L1_SingleJet200/1 L1_SingleJet128/1
260576,1,4,15,HLT_PFJet320_v4/15,OR,L1_SingleJet200/1 L1_SingleJet128/1
260577,1,4,15,HLT_PFJet320_v4/15,OR,L1_SingleJet200/1 L1_SingleJet128/1
260570,1,4,15,HLT_PFJet320_v4/15,OR,L1_SingleJet200/1 L1_SingleJet128/1
260575,1,4,15,HLT_PFJet320_v4/15,OR,L1_SingleJet200/1 L1_SingleJet128/1
272922,1,0,0,HLT_PFJet320_v4/1,ONE,L1_SingleJet170/0
272922,18,5,1,HLT_PFJet320_v4/1,ONE,L1_SingleJet170/1
272924,1,6,1,HLT_PFJet320_v4/1,ONE,L1_SingleJet170/1
272927,1,6,1,HLT_PFJet320_v4/1,ONE,L1_SingleJet170/1
272927,10,5,1,HLT_PFJet320_v4/1,ONE,L1_SingleJet170/1
272927,63,6,1,HLT_PFJet320_v4/1,ONE,L1_SingleJet170/1
272929,None,None,1,HLT_PFJet320_v4,ONE,L1_SingleJet170
272930,1,6,3,HLT_PFJet320_v4/3,ONE,L1_SingleJet170/1
272930,16,5,4,HLT_PFJet320_v4/4,ONE,L1_SingleJet170/1
272930,155,0,0,HLT_PFJet320_v4/60,ONE,L1_SingleJet170/0
272930,159,5,4,HLT_PFJet320_v4/4,ONE,L1_SingleJet170/1
272921,1,0,0,HLT_PFJet320_v4/60,ONE,L1_SingleJet170/0
272923,1,5,1,HLT_PFJet320_v4/1,ONE,L1_SingleJet170/1
272925,1,6,1,HLT_PFJet320_v4/1,ONE,L1_SingleJet170/1
272926,1,6,1,HLT_PFJet320_v4/1,ONE,L1_SingleJet170/1
272936,1,6,3,HLT_PFJet320_v4/3,ONE,L1_SingleJet170/1
272935,1,0,0,HLT_PFJet320_v4/1,ONE,L1_SingleJet170/0
272935,4,6,3,HLT_PFJet320_v4/3,ONE,L1_SingleJet170/1
272935,29,12,0,HLT_PFJet320_v4/1,ONE,L1_SingleJet170/0
272935,65,6,3,HLT_PFJet320_v4/3,ONE,L1_SingleJet170/1
273017,1,0,0,HLT_PFJet320_v4/1,ONE,L1_SingleJet170/0
273017,10,6,3,HLT_PFJet320_v4/3,ONE,L1_SingleJet170/1
273063,1,6,3,HLT_PFJet320_v4/3,ONE,L1_SingleJet170/1
273012,1,0,0,HLT_PFJet320_v4/1,ONE,L1_SingleJet170/0
273012,4,12,0,HLT_PFJet320_v4/1,ONE,L1_SingleJet170/0
273013,1,6,3,HLT_PFJet320_v4/3,ONE,L1_SingleJet170/1
273136,1,0,0,HLT_PFJet320_v4/1,ONE,L1_SingleJet170/0
273136,3,6,1,HLT_PFJet320_v4/1,ONE,L1_SingleJet170/1
251163,1,7,2,HLT_PFJet320_v2/2,OR,L1_SingleJet128/1 L1_SingleJet176/1
251562,1,6,4,HLT_PFJet320_v2/4,OR,L1_SingleJet128/1 L1_SingleJet176/1
251604,1,10,0,HLT_PFJet320_v2/0,OR,L1_SingleJet128/65537 L1_SingleJet176/65537
251604,16,6,4,HLT_PFJet320_v2/4,OR,L1_SingleJet128/1 L1_SingleJet176/1
251633,5,10,65537,HLT_PFJet320_v2/1,OR,L1_SingleJet128/65537 L1_SingleJet176/65537
251635,31,10,65537,HLT_PFJet320_v2/1,OR,L1_SingleJet128/65537 L1_SingleJet176/65537
256865,1,5,4,HLT_PFJet320_v3/4,OR,L1_SingleJet200/1 L1_SingleJet128/1
256866,1,5,4,HLT_PFJet320_v3/4,OR,L1_SingleJet200/1 L1_SingleJet128/1
256867,1,5,4,HLT_PFJet320_v3/4,OR,L1_SingleJet200/1 L1_SingleJet128/1
256867,26,6,3,HLT_PFJet320_v3/3,OR,L1_SingleJet128/1 L1_SingleJet200/1
256867,55,5,4,HLT_PFJet320_v3/4,OR,L1_SingleJet200/1 L1_SingleJet128/1
256867,56,6,3,HLT_PFJet320_v3/3,OR,L1_SingleJet128/1 L1_SingleJet200/1
256868,1,6,3,HLT_PFJet320_v3/3,OR,L1_SingleJet128/1 L1_SingleJet200/1
256868,382,5,4,HLT_PFJet320_v3/4,OR,L1_SingleJet200/1 L1_SingleJet128/1
256869,1,5,4,HLT_PFJet320_v3/4,OR,L1_SingleJet200/1 L1_SingleJet128/1
256924,1,1,60,HLT_PFJet320_v3/60,OR,L1_SingleJet128/1000 L1_SingleJet200/1
256924,11,4,15,HLT_PFJet320_v3/15,OR,L1_SingleJet200/1 L1_SingleJet128/1
257682,1,5,4,HLT_PFJet320_v3/4,OR,L1_SingleJet200/1 L1_SingleJet128/1
257682,75,6,3,HLT_PFJet320_v3/3,OR,L1_SingleJet128/1 L1_SingleJet200/1
257751,1,5,4,HLT_PFJet320_v3/4,OR,L1_SingleJet200/1 L1_SingleJet128/1
258174,1,1,60,HLT_PFJet320_v3/60,OR,L1_SingleJet128/1000 L1_SingleJet200/1
258174,22,5,4,HLT_PFJet320_v3/4,OR,L1_SingleJet200/1 L1_SingleJet128/1
258174,161,1,1,HLT_PFJet320_v3/1,OR,L1_SingleJet128/1000 L1_SingleJet200/1
258175,1,5,4,HLT_PFJet320_v3/4,OR,L1_SingleJet200/1 L1_SingleJet128/1
258177,1,5,4,HLT_PFJet320_v3/4,OR,L1_SingleJet200/1 L1_SingleJet128/1
258211,1,1,60,HLT_PFJet320_v3/60,OR,L1_SingleJet128/1000 L1_SingleJet200/1
258214,1,5,4,HLT_PFJet320_v3/4,OR,L1_SingleJet200/1 L1_SingleJet128/1
258215,1,5,4,HLT_PFJet320_v3/4,OR,L1_SingleJet200/1 L1_SingleJet128/1
258282,1,1,60,HLT_PFJet320_v3/60,OR,L1_SingleJet128/1000 L1_SingleJet200/1
272907,1,0,0,HLT_PFJet320_v4/1,ONE,L1_SingleJet170/0
272907,11,11,1,HLT_PFJet320_v4/1,ONE,L1_SingleJet170/1
272908,1,0,0,HLT_PFJet320_v4/1,ONE,L1_SingleJet170/0
272908,4,11,1,HLT_PFJet320_v4/1,ONE,L1_SingleJet170/1
273006,1,0,0,HLT_PFJet320_v4/1,ONE,L1_SingleJet170/0
273006,3,12,0,HLT_PFJet320_v4/1,ONE,L1_SingleJet170/0
273138,1,6,1,HLT_PFJet320_v4/1,ONE,L1_SingleJet170/1
273150,1,0,0,HLT_PFJet320_v4/1,ONE,L1_SingleJet170/0
273150,3,6,3,HLT_PFJet320_v4/3,ONE,L1_SingleJet170/1
273150,39,5,4,HLT_PFJet320_v4/4,ONE,L1_SingleJet170/1
273143,1,6,1,HLT_PFJet320_v4/1,ONE,L1_SingleJet170/1
273145,1,6,1,HLT_PFJet320_v4/1,ONE,L1_SingleJet170/1
273142,1,6,1,HLT_PFJet320_v4/1,ONE,L1_SingleJet170/1
273146,1,6,3,HLT_PFJet320_v4/3,ONE,L1_SingleJet170/1
273158,1,5,4,HLT_PFJet320_v4/4,ONE,L1_SingleJet170/1
273158,16,6,3,HLT_PFJet320_v4/3,ONE,L1_SingleJet170/1
273158,31,5,4,HLT_PFJet320_v4/4,ONE,L1_SingleJet170/1
273276,1,0,0,HLT_PFJet320_v4/1,ONE,L1_SingleJet170/0
253887,43,11,1,HLT_PFJet320_v2/1,ONE,L1_SingleJet200/1
254279,1,1,60,HLT_PFJet320_v2/60,ONE,L1_SingleJet200/1
254279,5,11,1,HLT_PFJet320_v2/1,ONE,L1_SingleJet200/1
254279,9,1,60,HLT_PFJet320_v2/60,ONE,L1_SingleJet200/1
254279,10,11,1,HLT_PFJet320_v2/1,ONE,L1_SingleJet200/1
256842,1,1,60,HLT_PFJet320_v3/60,OR,L1_SingleJet128/1000 L1_SingleJet200/1
256842,6,5,4,HLT_PFJet320_v3/4,OR,L1_SingleJet200/1 L1_SingleJet128/1
258742,1,4,15,HLT_PFJet320_v3/15,OR,L1_SingleJet200/1 L1_SingleJet128/1
258749,1,4,15,HLT_PFJet320_v3/15,OR,L1_SingleJet200/1 L1_SingleJet128/1
258959,1,1,60,HLT_PFJet320_v3/60,OR,L1_SingleJet128/1000 L1_SingleJet200/1
258959,12,5,4,HLT_PFJet320_v3/4,OR,L1_SingleJet200/1 L1_SingleJet128/1
272681,1,0,0,HLT_PFJet320_v4/60,ONE,L1_SingleJet170/0
272681,10,1,60,HLT_PFJet320_v4/60,ONE,L1_SingleJet170/1
272682,1,0,0,HLT_PFJet320_v4/60,ONE,L1_SingleJet170/0
272680,1,11,1,HLT_PFJet320_v4/1,ONE,L1_SingleJet170/1
272680,12,6,3,HLT_PFJet320_v4/3,ONE,L1_SingleJet170/1
272728,1,0,0,HLT_PFJet320_v4/60,ONE,L1_SingleJet170/0
272728,57,12,0,HLT_PFJet320_v4/1,ONE,L1_SingleJet170/0
272728,103,11,1,HLT_PFJet320_v4/1,ONE,L1_SingleJet170/1
272729,1,11,1,HLT_PFJet320_v4/1,ONE,L1_SingleJet170/1
272746,1,0,0,HLT_PFJet320_v4/1,ONE,L1_SingleJet170/0
272747,1,0,0,HLT_PFJet320_v4/1,ONE,L1_SingleJet170/0
272748,1,0,0,HLT_PFJet320_v4/1,ONE,L1_SingleJet170/0
272748,8,11,1,HLT_PFJet320_v4/1,ONE,L1_SingleJet170/1
272750,1,11,1,HLT_PFJet320_v4/1,ONE,L1_SingleJet170/1
272762,1,11,1,HLT_PFJet320_v4/1,ONE,L1_SingleJet170/1
272786,1,11,1,HLT_PFJet320_v4/1,ONE,L1_SingleJet170/1
272787,1,11,1,HLT_PFJet320_v4/1,ONE,L1_SingleJet170/1
272782,1,0,0,HLT_PFJet320_v4/60,ONE,L1_SingleJet170/0
272782,47,10,1,HLT_PFJet320_v4/1,ONE,L1_SingleJet170/1
272785,1,11,1,HLT_PFJet320_v4/1,ONE,L1_SingleJet170/1
272784,1,11,1,HLT_PFJet320_v4/1,ONE,L1_SingleJet170/1
272783,1,10,1,HLT_PFJet320_v4/1,ONE,L1_SingleJet170/1
272798,1,9,1,HLT_PFJet320_v4/1,ONE,L1_SingleJet170/1
272798,89,10,1,HLT_PFJet320_v4/1,ONE,L1_SingleJet170/1
272791,1,0,0,HLT_PFJet320_v4/60,ONE,L1_SingleJet170/0
272791,20,11,1,HLT_PFJet320_v4/1,ONE,L1_SingleJet170/1
272809,1,0,0,HLT_PFJet320_v4/1,ONE,L1_SingleJet170/0
272814,1,0,0,HLT_PFJet320_v4/1,ONE,L1_SingleJet170/0
272818,1,7,2,HLT_PFJet320_v4/2,ONE,L1_SingleJet170/1
272807,1,0,0,HLT_PFJet320_v4/1,ONE,L1_SingleJet170/0
272812,1,6,3,HLT_PFJet320_v4/3,ONE,L1_SingleJet170/1
272816,1,7,2,HLT_PFJet320_v4/2,ONE,L1_SingleJet170/1
272811,1,6,3,HLT_PFJet320_v4/3,ONE,L1_SingleJet170/1
272815,1,0,0,HLT_PFJet320_v4/1,ONE,L1_SingleJet170/0
272815,5,7,2,HLT_PFJet320_v4/2,ONE,L1_SingleJet170/1
254282,6,1,60,HLT_PFJet320_v2/60,ONE,L1_SingleJet200/1
254282,9,11,1,HLT_PFJet320_v2/1,ONE,L1_SingleJet200/1
254289,1,10,1,HLT_PFJet320_v2/1,ONE,L1_SingleJet200/1
256935,1,1,60,HLT_PFJet320_v3/60,OR,L1_SingleJet128/1000 L1_SingleJet200/1
256935,2,5,4,HLT_PFJet320_v3/4,OR,L1_SingleJet200/1 L1_SingleJet128/1
256936,1,5,4,HLT_PFJet320_v3/4,OR,L1_SingleJet200/1 L1_SingleJet128/1
256941,1,5,4,HLT_PFJet320_v3/4,OR,L1_SingleJet200/1 L1_SingleJet128/1
257024,1,1,60,HLT_PFJet320_v3/60,OR,L1_SingleJet128/1000 L1_SingleJet200/1
257398,1,5,4,HLT_PFJet320_v3/4,OR,L1_SingleJet200/1 L1_SingleJet128/1
257399,1,5,4,HLT_PFJet320_v3/4,OR,L1_SingleJet200/1 L1_SingleJet128/1
257460,1,1,60,HLT_PFJet320_v3/60,OR,L1_SingleJet128/1000 L1_SingleJet200/1
257490,1,5,4,HLT_PFJet320_v3/4,OR,L1_SingleJet200/1 L1_SingleJet128/1
257529,1,1,60,HLT_PFJet320_v3/60,OR,L1_SingleJet128/1000 L1_SingleJet200/1
257529,4,5,4,HLT_PFJet320_v3/4,OR,L1_SingleJet200/1 L1_SingleJet128/1
257529,11,1,60,HLT_PFJet320_v3/60,OR,L1_SingleJet128/1000 L1_SingleJet200/1
257529,12,5,4,HLT_PFJet320_v3/4,OR,L1_SingleJet200/1 L1_SingleJet128/1
257598,1,5,4,HLT_PFJet320_v3/4,OR,L1_SingleJet200/1 L1_SingleJet128/1
257599,2,5,4,HLT_PFJet320_v3/4,OR,L1_SingleJet200/1 L1_SingleJet128/1
258335,1,5,4,HLT_PFJet320_v3/4,OR,L1_SingleJet200/1 L1_SingleJet128/1
258403,1,1,60,HLT_PFJet320_v3/60,OR,L1_SingleJet128/1000 L1_SingleJet200/1
258403,9,5,4,HLT_PFJet320_v3/4,OR,L1_SingleJet200/1 L1_SingleJet128/1
258403,18,1,60,HLT_PFJet320_v3/60,OR,L1_SingleJet128/1000 L1_SingleJet200/1
258403,19,5,4,HLT_PFJet320_v3/4,OR,L1_SingleJet200/1 L1_SingleJet128/1
258423,1,5,4,HLT_PFJet320_v3/4,OR,L1_SingleJet200/1 L1_SingleJet128/1
258425,1,5,4,HLT_PFJet320_v3/4,OR,L1_SingleJet200/1 L1_SingleJet128/1
258427,1,5,4,HLT_PFJet320_v3/4,OR,L1_SingleJet200/1 L1_SingleJet128/1
258428,1,5,4,HLT_PFJet320_v3/4,OR,L1_SingleJet200/1 L1_SingleJet128/1
258703,1,4,15,HLT_PFJet320_v3/15,OR,L1_SingleJet200/1 L1_SingleJet128/1
258703,262,5,4,HLT_PFJet320_v3/4,OR,L1_SingleJet200/1 L1_SingleJet128/1
260583,1,1,60,HLT_PFJet320_v4/60,OR,L1_SingleJet128/1000 L1_SingleJet200/1
260583,3,4,15,HLT_PFJet320_v4/15,OR,L1_SingleJet200/1 L1_SingleJet128/1
254230,1,1,1,HLT_PFJet320_v2/1,ONE,L1_SingleJet200/1
254230,21,11,1,HLT_PFJet320_v2/1,ONE,L1_SingleJet200/1
254232,1,11,1,HLT_PFJet320_v2/1,ONE,L1_SingleJet200/1
256629,1,5,4,HLT_PFJet320_v3/4,OR,L1_SingleJet200/1 L1_SingleJet128/1
256630,1,5,4,HLT_PFJet320_v3/4,OR,L1_SingleJet200/1 L1_SingleJet128/1
256672,1,1,60,HLT_PFJet320_v3/60,OR,L1_SingleJet128/1000 L1_SingleJet200/1
256672,7,5,4,HLT_PFJet320_v3/4,OR,L1_SingleJet200/1 L1_SingleJet128/1
256673,1,5,4,HLT_PFJet320_v3/4,OR,L1_SingleJet200/1 L1_SingleJet128/1
251522,1,6,4,HLT_PFJet320_v2/4,OR,L1_SingleJet128/1 L1_SingleJet176/1
251523,1,6,1,HLT_PFJet320_v2/1,OR,L1_SingleJet128/1 L1_SingleJet176/1
251559,1,10,0,HLT_PFJet320_v2/0,OR,L1_SingleJet128/65537 L1_SingleJet176/65537
251559,65,6,1,HLT_PFJet320_v2/1,OR,L1_SingleJet128/1 L1_SingleJet176/1
251560,1,6,4,HLT_PFJet320_v2/4,OR,L1_SingleJet128/1 L1_SingleJet176/1
251561,1,6,4,HLT_PFJet320_v2/4,OR,L1_SingleJet128/1 L1_SingleJet176/1
251612,1,10,0,HLT_PFJet320_v2/0,OR,L1_SingleJet128/65537 L1_SingleJet176/65537
251612,11,6,4,HLT_PFJet320_v2/4,OR,L1_SingleJet128/1 L1_SingleJet176/1
251636,1,10,65537,HLT_PFJet320_v2/1,OR,L1_SingleJet128/65537 L1_SingleJet176/65537
251640,1,5,1,HLT_PFJet320_v2/1,OR,L1_SingleJet176/1 L1_SingleJet128/1
254293,1,10,1,HLT_PFJet320_v2/1,ONE,L1_SingleJet200/1
254294,1,10,1,HLT_PFJet320_v2/1,ONE,L1_SingleJet200/1
254308,1,11,1,HLT_PFJet320_v2/1,ONE,L1_SingleJet200/1
254310,1,11,1,HLT_PFJet320_v2/1,ONE,L1_SingleJet200/1
